city,installation_date,count
Muir Beach,2010,1
Muir Beach,2011,1
Muir Beach,2012,1
Muir Beach,2013,1
Murphys,2002,1
Murphys,2004,2
Murphys,2005,3
Murphys,2006,2
Murphys,2007,2
Murphys,2008,6
Murphys,2009,9
Murphys,2010,10
Murphys,2011,20
Murphys,2012,9
Murphys,2013,7
Murrieta,2001,1
Murrieta,2002,1
Murrieta,2003,3
Murrieta,2004,6
Murrieta,2005,8
Murrieta,2006,19
Murrieta,2007,24
Murrieta,2008,23
Murrieta,2009,40
Murrieta,2010,92
Murrieta,2011,189
Murrieta,2012,515
Murrieta,2013,809
Murrieta,2014,616
Murrieta,2015,287
Murrieta,2016,411
Murrieta,2017,326
Murrieta,2018,177
Murrieta,2019,142
Murrieta Hot Springs,2013,1
Myers Flat,2007,1
Myers Flat,2013,1
N RICHMOND,2016,1
NAPA,2002,2
NAPA,2003,2
NAPA,2005,3
NAPA,2006,3
NAPA,2007,1
NAPA,2011,1
NAPA,2012,1
NAPA,2013,96
NAPA,2014,268
NAPA,2015,340
NAPA,2016,354
NAPA,2017,247
NAPA,2018,304
NAPA,2019,345
NATIONAL CITY,2006,1
NATIONAL CITY,2010,3
NATIONAL CITY,2011,19
NATIONAL CITY,2012,5
NATIONAL CITY,2013,13
NATIONAL CITY,2014,23
NATIONAL CITY,2015,89
NATIONAL CITY,2016,140
NATIONAL CITY,2017,124
NATIONAL CITY,2018,127
NATIONAL CITY,2019,125
NAVARRO,2013,1
NAVARRO,2014,2
NAVARRO,2016,1
NAVARRO,2018,1
NEEDLES,2011,1
NEEDLES,2014,6
NEEDLES,2015,5
NEEDLES,2016,3
NEEDLES,2019,1
NELSON,2013,3
NELSON,2015,1
NELSON,2016,3
NEVADA CITY,2012,1
NEVADA CITY,2013,14
NEVADA CITY,2014,48
NEVADA CITY,2015,58
NEVADA CITY,2016,89
NEVADA CITY,2017,69
NEVADA CITY,2018,87
NEVADA CITY,2019,69
NEW CUYAMA,2014,1
NEW CUYAMA,2016,4
NEW CUYAMA,2018,3
NEWARK,2013,15
NEWARK,2014,73
NEWARK,2015,214
NEWARK,2016,178
NEWARK,2017,157
NEWARK,2018,127
NEWARK,2019,219
NEWBERRY SPRINGS,2006,1
NEWBERRY SPRINGS,2009,1
NEWBERRY SPRINGS,2014,3
NEWBERRY SPRINGS,2015,16
NEWBERRY SPRINGS,2016,15
NEWBERRY SPRINGS,2017,7
NEWBERRY SPRINGS,2018,17
NEWBERRY SPRINGS,2019,8
NEWBURY PARK,2001,1
NEWBURY PARK,2003,3
NEWBURY PARK,2005,1
NEWBURY PARK,2008,1
NEWBURY PARK,2009,2
NEWBURY PARK,2010,4
NEWBURY PARK,2011,3
NEWBURY PARK,2012,4
NEWBURY PARK,2013,3
NEWBURY PARK,2014,149
NEWBURY PARK,2015,220
NEWBURY PARK,2016,135
NEWBURY PARK,2017,97
NEWBURY PARK,2018,112
NEWBURY PARK,2019,147
NEWCASTLE,2005,1
NEWCASTLE,2013,19
NEWCASTLE,2014,63
NEWCASTLE,2015,76
NEWCASTLE,2016,93
NEWCASTLE,2017,84
NEWCASTLE,2018,63
NEWCASTLE,2019,63
NEWHALL,2002,1
NEWHALL,2005,1
NEWHALL,2010,2
NEWHALL,2012,1
NEWHALL,2013,3
NEWHALL,2014,48
NEWHALL,2015,121
NEWHALL,2016,109
NEWHALL,2017,71
NEWHALL,2018,83
NEWHALL,2019,83
NEWMAN,2013,7
NEWMAN,2014,37
NEWMAN,2015,120
NEWMAN,2016,105
NEWMAN,2017,176
NEWMAN,2018,101
NEWMAN,2019,150
NEWPORT BEACH,2001,1
NEWPORT BEACH,2004,1
NEWPORT BEACH,2005,1
NEWPORT BEACH,2006,1
NEWPORT BEACH,2007,1
NEWPORT BEACH,2008,1
NEWPORT BEACH,2010,3
NEWPORT BEACH,2011,4
NEWPORT BEACH,2013,7
NEWPORT BEACH,2014,45
NEWPORT BEACH,2015,97
NEWPORT BEACH,2016,80
NEWPORT BEACH,2017,53
NEWPORT BEACH,2018,93
NEWPORT BEACH,2019,93
NEWPORT COAST,2010,1
NEWPORT COAST,2013,1
NEWPORT COAST,2014,3
NEWPORT COAST,2015,15
NEWPORT COAST,2016,12
NEWPORT COAST,2017,6
NEWPORT COAST,2018,19
NEWPORT COAST,2019,13
NICASIO,2013,3
NICASIO,2014,1
NICASIO,2015,3
NICASIO,2016,3
NICASIO,2017,6
NICASIO,2018,2
NICASIO,2019,2
NICE,2014,3
NICE,2015,4
NICE,2016,8
NICE,2017,8
NICE,2018,13
NICE,2019,12
NICOLAUS,2013,1
NICOLAUS,2015,4
NICOLAUS,2016,6
NICOLAUS,2017,2
NICOLAUS,2018,1
NICOLAUS,2019,5
NIPOMO,2013,24
NIPOMO,2014,114
NIPOMO,2015,220
NIPOMO,2016,167
NIPOMO,2017,118
NIPOMO,2018,198
NIPOMO,2019,190
NIPTON,2010,6
NIPTON,2019,1
NORCO,2003,2
NORCO,2009,2
NORCO,2010,1
NORCO,2011,2
NORCO,2012,5
NORCO,2013,23
NORCO,2014,97
NORCO,2015,186
NORCO,2016,111
NORCO,2017,101
NORCO,2018,125
NORCO,2019,143
NORDEN,2013,1
NORTH EDWARDS,2015,1
NORTH EDWARDS,2016,2
NORTH EDWARDS,2017,1
NORTH FORK,2013,4
NORTH FORK,2014,10
NORTH FORK,2015,35
NORTH FORK,2016,21
NORTH FORK,2017,7
NORTH FORK,2018,12
NORTH FORK,2019,17
NORTH PALM SPRINGS,2014,1
NORTH PALM SPRINGS,2015,1
NORTH PALM SPRINGS,2017,2
NORTH PALM SPRINGS,2019,1
NORTH SAN JUAN,2014,2
NORTH SAN JUAN,2015,2
NORTH SAN JUAN,2016,2
NORTH SAN JUAN,2017,4
NORTH SAN JUAN,2018,1
NORTH SAN JUAN,2019,2
NORWALK,2005,1
NORWALK,2010,1
NORWALK,2012,1
NORWALK,2013,9
NORWALK,2014,34
NORWALK,2015,135
NORWALK,2016,217
NORWALK,2017,140
NORWALK,2018,153
NORWALK,2019,80
NOVATO,2013,82
NOVATO,2014,164
NOVATO,2015,172
NOVATO,2016,235
NOVATO,2017,197
NOVATO,2018,201
NOVATO,2019,202
NUBIEBER,2016,1
NUEVO,2012,1
NUEVO,2013,6
NUEVO,2014,24
NUEVO,2015,50
NUEVO,2016,35
NUEVO,2017,40
NUEVO,2018,23
NUEVO,2019,43
Napa,2001,2
Napa,2002,7
Napa,2003,16
Napa,2004,20
Napa,2005,20
Napa,2006,49
Napa,2007,52
Napa,2008,80
Napa,2009,100
Napa,2010,90
Napa,2011,88
Napa,2012,133
Napa,2013,165
Napa,2014,46
Napa,2015,16
Napa,2016,7
Napa,2017,3
Napa,2018,1
Nashville,2011,1
National City,2004,1
National City,2005,1
National City,2006,1
National City,2008,2
National City,2009,3
National City,2010,4
National City,2011,7
National City,2012,16
National City,2013,10
National City,2014,9
National City,2015,7
National City,2016,8
National City,2017,8
National City,2019,2
National city,2017,1
Navarro,2003,1
Navarro,2007,1
Navarro,2009,1
Navarro,2010,2
Navarro,2011,1
Navarro,2012,1
Needles,2015,1
Needles,2016,3
Nelson,2008,2
Nelson,2012,1
Nelson,2013,2
Nevada City,1998,1
Nevada City,1999,4
Nevada City,2000,1
Nevada City,2001,6
Nevada City,2002,7
Nevada City,2003,9
Nevada City,2004,37
Nevada City,2005,19
Nevada City,2006,46
Nevada City,2007,69
Nevada City,2008,40
Nevada City,2009,21
Nevada City,2010,21
Nevada City,2011,33
Nevada City,2012,48
Nevada City,2013,30
Nevada City,2014,2
Nevada City,2015,3
Nevada City,2016,2
Nevada City,2017,1
New Castle,2003,1
New Castle,2005,2
New Castle,2007,1
New Cuyama,2008,1
New Cuyama,2013,2
New Cuyama,2014,1
New Cuyama,2015,1
New Cuyama,2018,7
New Cuyama,2019,1
New River,2004,1
New River,2006,2
New River,2007,1
New River,2008,4
Newark,2001,1
Newark,2003,3
Newark,2004,2
Newark,2005,1
Newark,2006,5
Newark,2007,7
Newark,2008,8
Newark,2009,6
Newark,2010,11
Newark,2011,11
Newark,2012,24
Newark,2013,22
Newark,2014,2
Newark,2015,1
Newark,2016,1
Newark,2018,8
Newark,2019,17
Newberry Springs,2002,1
Newberry Springs,2008,2
Newberry Springs,2009,1
Newberry Springs,2011,3
Newberry Springs,2012,4
Newberry Springs,2013,3
Newberry Springs,2014,5
Newberry Springs,2015,1
Newberry Springs,2016,5
Newberry Springs,2017,4
Newberry Springs,2018,1
Newbury Park,2001,2
Newbury Park,2002,2
Newbury Park,2003,1
Newbury Park,2004,6
Newbury Park,2005,5
Newbury Park,2006,7
Newbury Park,2007,24
Newbury Park,2008,12
Newbury Park,2009,24
Newbury Park,2010,36
Newbury Park,2011,55
Newbury Park,2012,62
Newbury Park,2013,112
Newbury Park,2014,59
Newbury Park,2015,2
Newbury Park,2016,37
Newbury Park,2017,44
Newbury Park,2018,4
Newbury park,2017,1
Newcastle,2002,2
Newcastle,2003,4
Newcastle,2004,6
Newcastle,2005,11
Newcastle,2006,10
Newcastle,2007,18
Newcastle,2008,10
Newcastle,2009,17
Newcastle,2010,30
Newcastle,2011,17
Newcastle,2012,22
Newcastle,2013,31
Newcastle,2014,10
Newcastle,2015,5
Newcastle,2016,1
Newcastle,2017,2
Newhall,2002,1
Newhall,2003,2
Newhall,2004,4
Newhall,2006,2
Newhall,2007,4
Newhall,2008,5
Newhall,2009,8
Newhall,2010,12
Newhall,2011,33
Newhall,2012,39
Newhall,2013,65
Newhall,2014,57
Newhall,2015,1
Newhall,2016,25
Newhall,2017,17
Newhall,2018,3
Newman,2006,4
Newman,2008,1
Newman,2009,2
Newman,2010,4
Newman,2011,5
Newman,2012,9
Newman,2013,10
Newman,2014,3
Newman,2015,1
Newport Beach,2002,6
Newport Beach,2003,3
Newport Beach,2004,5
Newport Beach,2006,4
Newport Beach,2007,1
Newport Beach,2008,10
Newport Beach,2009,17
Newport Beach,2010,32
Newport Beach,2011,33
Newport Beach,2012,44
Newport Beach,2013,38
Newport Beach,2014,36
Newport Beach,2015,12
Newport Beach,2016,27
Newport Beach,2017,35
Newport Beach,2018,17
Newport Coast,2006,1
Newport Coast,2009,4
Newport Coast,2010,3
Newport Coast,2011,3
Newport Coast,2012,6
Newport Coast,2013,8
Newport Coast,2014,7
Newport Coast,2016,3
Newport Coast,2017,5
Nicasio,2001,1
Nicasio,2003,4
Nicasio,2004,7
Nicasio,2005,2
Nicasio,2006,2
Nicasio,2007,7
Nicasio,2008,4
Nicasio,2009,7
Nicasio,2010,3
Nicasio,2011,1
Nicasio,2012,3
Nicasio,2013,5
Nice,2004,1
Nice,2008,1
Nice,2010,1
Nice,2011,2
Nice,2012,1
Nice,2013,1
Nice,2014,2
Nice,2018,3
Nicolaus,2008,1
Nicolaus,2010,3
Nicolaus,2012,2
Nicolaus,2013,2
Nipomo,2001,3
Nipomo,2002,1
Nipomo,2003,3
Nipomo,2004,8
Nipomo,2005,3
Nipomo,2006,2
Nipomo,2007,8
Nipomo,2008,20
Nipomo,2009,53
Nipomo,2010,54
Nipomo,2011,45
Nipomo,2012,74
Nipomo,2013,167
Nipomo,2014,103
Nipomo,2015,101
Nipomo,2016,51
Nipomo,2017,19
Nipomo,2019,1
Norco,2003,1
Norco,2004,4
Norco,2006,5
Norco,2007,5
Norco,2008,4
Norco,2009,13
Norco,2010,18
Norco,2011,46
Norco,2012,68
Norco,2013,116
Norco,2014,66
Norco,2016,32
Norco,2017,37
Norco,2018,6
North Edwards,2014,2
North Fork,2001,1
North Fork,2003,1
North Fork,2004,2
North Fork,2005,2
North Fork,2006,3
North Fork,2007,4
North Fork,2008,1
North Fork,2009,3
North Fork,2010,4
North Fork,2011,4
North Fork,2013,5
North Fork,2014,2
North Little Rock,2011,4
North San Juan,2004,3
North San Juan,2006,1
North San Juan,2008,1
North San Juan,2010,2
North San Juan,2011,1
North Tustin,2009,2
North Tustin,2012,1
North Tustin,2013,2
North Tustin,2014,1
Norwalk,2001,1
Norwalk,2002,1
Norwalk,2006,1
Norwalk,2009,5
Norwalk,2010,7
Norwalk,2011,4
Norwalk,2012,19
Norwalk,2013,21
Norwalk,2014,26
Norwalk,2015,1
Norwalk,2016,62
Norwalk,2017,48
Norwalk,2018,5
Novato,2001,2
Novato,2002,10
Novato,2003,12
Novato,2004,32
Novato,2005,15
Novato,2006,23
Novato,2007,45
Novato,2008,53
Novato,2009,59
Novato,2010,49
Novato,2011,79
Novato,2012,74
Novato,2013,99
Novato,2014,18
Novato,2015,3
Novato,2016,2
Novato,2018,4
Nuevo,2004,1
Nuevo,2007,2
Nuevo,2008,3
Nuevo,2009,1
Nuevo,2010,5
Nuevo,2011,15
Nuevo,2012,9
Nuevo,2013,21
Nuevo,2014,22
Nuevo,2015,1
Nuevo,2016,10
Nuevo,2017,8
O NEALS,2014,2
O NEALS,2015,2
O NEALS,2016,3
O NEALS,2017,3
O NEALS,2018,3
O NEALS,2019,1
O Neals,2006,1
O Neals,2008,3
O Neals,2010,1
O Neals,2011,2
O Neals,2012,1
O Neals,2013,1
O Neals,2014,1
O'Neals,2005,1
O'Neals,2007,1
OAK GLEN,2017,1
OAK HILLS,2008,1
OAK HILLS,2012,4
OAK HILLS,2013,5
OAK HILLS,2014,40
OAK HILLS,2015,64
OAK HILLS,2016,41
OAK HILLS,2017,43
OAK HILLS,2018,48
OAK HILLS,2019,42
OAK PARK,2003,1
OAK PARK,2005,1
OAK PARK,2010,1
OAK PARK,2011,1
OAK PARK,2014,26
OAK PARK,2015,48
OAK PARK,2016,29
OAK PARK,2017,40
OAK PARK,2018,29
OAK PARK,2019,42
OAK RUN,2013,3
OAK RUN,2014,2
OAK RUN,2015,6
OAK RUN,2016,2
OAK RUN,2017,5
OAK RUN,2018,3
OAK RUN,2019,4
OAK VIEW,2003,1
OAK VIEW,2006,1
OAK VIEW,2007,1
OAK VIEW,2011,1
OAK VIEW,2013,2
OAK VIEW,2014,19
OAK VIEW,2015,39
OAK VIEW,2016,16
OAK VIEW,2017,12
OAK VIEW,2018,19
OAK VIEW,2019,28
OAKDALE,2005,1
OAKDALE,2006,2
OAKDALE,2013,44
OAKDALE,2014,156
OAKDALE,2015,308
OAKDALE,2016,275
OAKDALE,2017,217
OAKDALE,2018,230
OAKDALE,2019,278
OAKHURST,2013,9
OAKHURST,2014,21
OAKHURST,2015,28
OAKHURST,2016,40
OAKHURST,2017,46
OAKHURST,2018,50
OAKHURST,2019,37
OAKLAND,2004,2
OAKLAND,2005,2
OAKLAND,2006,1
OAKLAND,2013,180
OAKLAND,2014,492
OAKLAND,2015,791
OAKLAND,2016,911
OAKLAND,2017,743
OAKLAND,2018,722
OAKLAND,2019,844
OAKLEY,2012,1
OAKLEY,2013,107
OAKLEY,2014,250
OAKLEY,2015,362
OAKLEY,2016,402
OAKLEY,2017,359
OAKLEY,2018,393
OAKLEY,2019,436
OAKVILLE,2003,1
OAKVILLE,2007,1
OAKVILLE,2014,3
OAKVILLE,2015,3
OAKVILLE,2016,1
OAKVILLE,2017,2
OAKVILLE,2018,1
OAKVILLE,2019,3
OCCIDENTAL,2012,1
OCCIDENTAL,2014,5
OCCIDENTAL,2015,9
OCCIDENTAL,2016,6
OCCIDENTAL,2017,4
OCCIDENTAL,2018,6
OCCIDENTAL,2019,7
OCEANO,2004,1
OCEANO,2013,1
OCEANO,2014,10
OCEANO,2015,28
OCEANO,2016,29
OCEANO,2017,13
OCEANO,2018,14
OCEANO,2019,16
OCEANSIDE,2002,2
OCEANSIDE,2003,4
OCEANSIDE,2004,4
OCEANSIDE,2006,9
OCEANSIDE,2008,2
OCEANSIDE,2009,3
OCEANSIDE,2010,23
OCEANSIDE,2011,45
OCEANSIDE,2012,51
OCEANSIDE,2013,213
OCEANSIDE,2014,489
OCEANSIDE,2015,1087
OCEANSIDE,2016,1185
OCEANSIDE,2017,766
OCEANSIDE,2018,1171
OCEANSIDE,2019,1944
OJAI,2002,2
OJAI,2003,7
OJAI,2004,3
OJAI,2005,2
OJAI,2006,5
OJAI,2007,4
OJAI,2008,1
OJAI,2009,1
OJAI,2010,8
OJAI,2011,5
OJAI,2012,4
OJAI,2013,11
OJAI,2014,73
OJAI,2015,189
OJAI,2016,67
OJAI,2017,54
OJAI,2018,113
OJAI,2019,133
OLEMA,2016,1
OLEMA,2018,1
OLIVEHURST,2013,11
OLIVEHURST,2014,38
OLIVEHURST,2015,85
OLIVEHURST,2016,134
OLIVEHURST,2017,82
OLIVEHURST,2018,110
OLIVEHURST,2019,125
OLIVENHAIN,2014,4
OLIVENHAIN,2015,2
OLIVENHAIN,2016,2
OLIVENHAIN,2017,1
OLIVENHAIN,2018,3
OLIVENHAIN,2019,2
ONTARIO,2011,9
ONTARIO,2012,2
ONTARIO,2013,11
ONTARIO,2014,91
ONTARIO,2015,467
ONTARIO,2016,357
ONTARIO,2017,255
ONTARIO,2018,361
ONTARIO,2019,613
ONYX,2014,1
ONYX,2016,1
ONYX,2018,1
ONYX,2019,2
ORANGE,2002,1
ORANGE,2003,2
ORANGE,2004,2
ORANGE,2005,1
ORANGE,2006,1
ORANGE,2008,2
ORANGE,2009,4
ORANGE,2010,2
ORANGE,2011,4
ORANGE,2012,10
ORANGE,2013,23
ORANGE,2014,210
ORANGE,2015,673
ORANGE,2016,397
ORANGE,2017,236
ORANGE,2018,285
ORANGE,2019,323
ORANGE COVE,2013,3
ORANGE COVE,2014,9
ORANGE COVE,2015,34
ORANGE COVE,2016,69
ORANGE COVE,2017,29
ORANGE COVE,2018,30
ORANGE COVE,2019,23
ORCUTT,2014,1
ORCUTT,2015,8
ORCUTT,2016,1
ORCUTT,2017,2
ORCUTT,2018,10
ORCUTT,2019,23
OREGON HOUSE,2013,1
OREGON HOUSE,2014,6
OREGON HOUSE,2015,3
OREGON HOUSE,2016,5
OREGON HOUSE,2017,14
OREGON HOUSE,2018,11
OREGON HOUSE,2019,5
ORICK,2016,1
ORICK,2017,1
ORICK,2019,2
ORINDA,2002,1
ORINDA,2013,37
ORINDA,2014,90
ORINDA,2015,95
ORINDA,2016,96
ORINDA,2017,71
ORINDA,2018,115
ORINDA,2019,146
ORLAND,2013,18
ORLAND,2014,114
ORLAND,2015,178
ORLAND,2016,203
ORLAND,2017,147
ORLAND,2018,157
ORLAND,2019,220
ORLEANS,2015,1
ORLEANS,2016,1
ORO GRANDE,2014,3
ORO GRANDE,2015,5
ORO GRANDE,2016,1
ORO GRANDE,2017,2
ORO GRANDE,2018,4
ORO GRANDE,2019,2
OROSI,2004,1
OROSI,2013,3
OROSI,2014,10
OROSI,2015,23
OROSI,2016,56
OROSI,2017,40
OROSI,2018,34
OROSI,2019,21
OROVILLE,2002,1
OROVILLE,2003,2
OROVILLE,2004,1
OROVILLE,2006,1
OROVILLE,2013,35
OROVILLE,2014,264
OROVILLE,2015,430
OROVILLE,2016,407
OROVILLE,2017,296
OROVILLE,2018,263
OROVILLE,2019,430
OXNARD,2001,1
OXNARD,2003,1
OXNARD,2005,1
OXNARD,2008,2
OXNARD,2009,2
OXNARD,2011,2
OXNARD,2012,8
OXNARD,2013,19
OXNARD,2014,116
OXNARD,2015,263
OXNARD,2016,208
OXNARD,2017,143
OXNARD,2018,325
OXNARD,2019,272
Oak Glen,2013,1
Oak Hills,2007,1
Oak Hills,2008,3
Oak Hills,2009,1
Oak Hills,2010,2
Oak Hills,2011,9
Oak Hills,2012,17
Oak Hills,2013,21
Oak Hills,2014,25
Oak Hills,2016,11
Oak Hills,2017,18
Oak Hills,2018,1
Oak Park,2002,1
Oak Park,2004,2
Oak Park,2006,1
Oak Park,2007,2
Oak Park,2008,2
Oak Park,2009,6
Oak Park,2010,6
Oak Park,2011,4
Oak Park,2012,39
Oak Park,2013,56
Oak Park,2014,30
Oak Park,2015,1
Oak Park,2016,11
Oak Park,2017,12
Oak Park,2018,2
Oak Run,2005,1
Oak Run,2006,2
Oak Run,2007,1
Oak Run,2009,1
Oak Run,2010,1
Oak Run,2011,2
Oak Run,2013,5
Oak Run,2014,1
Oak View,2001,1
Oak View,2002,2
Oak View,2004,1
Oak View,2005,1
Oak View,2006,3
Oak View,2007,2
Oak View,2008,3
Oak View,2009,4
Oak View,2010,5
Oak View,2011,4
Oak View,2012,6
Oak View,2013,18
Oak View,2014,3
Oak View,2016,4
Oak View,2017,7
Oakdale,2003,4
Oakdale,2004,14
Oakdale,2005,14
Oakdale,2006,23
Oakdale,2007,23
Oakdale,2008,20
Oakdale,2009,25
Oakdale,2010,49
Oakdale,2011,39
Oakdale,2012,60
Oakdale,2013,43
Oakdale,2014,20
Oakdale,2015,4
Oakdale,2016,2
Oakdale,2017,2
Oakdale,2019,2
Oakhurst,2001,2
Oakhurst,2003,1
Oakhurst,2004,3
Oakhurst,2005,1
Oakhurst,2006,1
Oakhurst,2007,2
Oakhurst,2008,4
Oakhurst,2009,3
Oakhurst,2010,13
Oakhurst,2011,7
Oakhurst,2012,3
Oakhurst,2013,9
Oakhurst,2014,2
Oakhurst,2015,2
Oakhurst,2017,1
Oakland,1998,1
Oakland,1999,1
Oakland,2000,4
Oakland,2001,11
Oakland,2002,23
Oakland,2003,46
Oakland,2004,64
Oakland,2005,71
Oakland,2006,93
Oakland,2007,125
Oakland,2008,135
Oakland,2009,165
Oakland,2010,196
Oakland,2011,204
Oakland,2012,231
Oakland,2013,227
Oakland,2014,90
Oakland,2015,64
Oakland,2016,16
Oakland,2017,62
Oakland,2018,122
Oakland,2019,6
Oakley,2002,2
Oakley,2003,1
Oakley,2004,1
Oakley,2005,2
Oakley,2006,2
Oakley,2007,17
Oakley,2008,11
Oakley,2009,16
Oakley,2010,16
Oakley,2011,24
Oakley,2012,60
Oakley,2013,114
Oakley,2014,25
Oakley,2015,10
Oakley,2016,15
Oakley,2017,27
Oakley,2018,34
Oakview,2004,2
Oakview,2005,1
Oakview,2006,2
Oakville,2007,7
Oakville,2008,2
Oakville,2009,3
Oakville,2010,2
Oakville,2011,1
Occidental,2001,1
Occidental,2002,1
Occidental,2004,6
Occidental,2005,4
Occidental,2006,3
Occidental,2007,6
Occidental,2008,2
Occidental,2009,6
Occidental,2010,10
Occidental,2011,3
Occidental,2012,1
Occidental,2013,3
Ocean Beach,2012,1
Oceano,2001,1
Oceano,2003,2
Oceano,2004,1
Oceano,2009,1
Oceano,2012,11
Oceano,2015,3
Oceano,2016,1
Oceanside,2001,8
Oceanside,2002,4
Oceanside,2003,9
Oceanside,2004,17
Oceanside,2005,7
Oceanside,2006,12
Oceanside,2007,13
Oceanside,2008,17
Oceanside,2009,66
Oceanside,2010,72
Oceanside,2011,71
Oceanside,2012,113
Oceanside,2013,75
Oceanside,2014,100
Oceanside,2015,45
Oceanside,2016,9
Oceanside,2017,1
Oceanside,2018,1
Oceanside,2019,23
Ojai,2002,10
Ojai,2003,9
Ojai,2004,24
Ojai,2005,9
Ojai,2006,31
Ojai,2007,41
Ojai,2008,23
Ojai,2009,24
Ojai,2010,26
Ojai,2011,16
Ojai,2012,35
Ojai,2013,67
Ojai,2014,31
Ojai,2016,24
Ojai,2017,27
Ojai,2018,6
Olema,2002,1
Olema,2003,1
Olema,2009,2
Olema,2011,1
Olema,2013,1
Olivehurst,2006,1
Olivehurst,2008,2
Olivehurst,2009,2
Olivehurst,2011,6
Olivehurst,2012,14
Olivehurst,2013,9
Olivehurst,2014,8
Olivehurst,2015,7
Olivehurst,2016,2
Olivehurst,2017,1
Olivehurst,2018,7
Olivehurst,2019,7
Olivenhain,2003,1
Olivenhain,2014,1
Ontario,2002,2
Ontario,2004,2
Ontario,2006,3
Ontario,2007,6
Ontario,2008,9
Ontario,2009,17
Ontario,2010,19
Ontario,2011,31
Ontario,2012,81
Ontario,2013,135
Ontario,2014,242
Ontario,2015,43
Ontario,2016,211
Ontario,2017,169
Ontario,2018,396
Ontario,2019,408
Onyx,2010,1
Onyx,2012,2
Orange,2001,4
Orange,2002,3
Orange,2003,2
Orange,2004,4
Orange,2005,3
Orange,2006,4
Orange,2007,13
Orange,2008,26
Orange,2009,60
Orange,2010,83
Orange,2011,119
Orange,2012,157
Orange,2013,220
Orange,2014,97
Orange,2015,5
Orange,2016,103
Orange,2017,93
Orange,2018,14
Orange Cove,2010,1
Orange Cove,2011,2
Orange Cove,2013,1
Orange Cove,2014,2
Orange Cove,2015,3
Orange Cove,2016,4
Orange Cove,2017,7
Orange Cove,2018,15
Orange Cove,2019,1
Orcutt,2003,1
Orcutt,2005,2
Orcutt,2011,17
Orcutt,2012,3
Orcutt,2014,1
Oregon House,2000,2
Oregon House,2001,1
Oregon House,2002,4
Oregon House,2004,1
Oregon House,2006,1
Oregon House,2008,1
Oregon House,2009,2
Oregon House,2011,5
Oregon House,2012,5
Oregon House,2013,3
Orick,2003,1
Orinda,1998,1
Orinda,2000,1
Orinda,2001,1
Orinda,2002,5
Orinda,2003,4
Orinda,2004,8
Orinda,2005,5
Orinda,2006,11
Orinda,2007,34
Orinda,2008,24
Orinda,2009,45
Orinda,2010,26
Orinda,2011,42
Orinda,2012,42
Orinda,2013,44
Orinda,2014,12
Orinda,2015,4
Orinda,2018,1
Orinda,2019,1
Orland,2002,1
Orland,2003,2
Orland,2004,3
Orland,2005,3
Orland,2006,4
Orland,2007,9
Orland,2008,5
Orland,2009,10
Orland,2010,14
Orland,2011,21
Orland,2012,24
Orland,2013,27
Orland,2014,33
Orland,2015,22
Orland,2016,2
Orland,2018,17
Orland,2019,7
Orleans,2004,2
Orleans,2005,1
Orleans,2011,20
Orleans,2012,2
Orleans,2013,1
Oro Grande,2016,1
Orosi,2002,1
Orosi,2004,1
Orosi,2007,1
Orosi,2008,2
Orosi,2010,1
Orosi,2011,1
Orosi,2012,8
Orosi,2013,5
Orosi,2014,1
Orosi,2015,2
Orosi,2016,2
Orosi,2017,3
Orosi,2018,2
Oroville,2001,1
Oroville,2002,1
Oroville,2003,16
Oroville,2004,15
Oroville,2005,9
Oroville,2006,26
Oroville,2007,21
Oroville,2008,18
Oroville,2009,27
Oroville,2010,21
Oroville,2011,42
Oroville,2012,73
Oroville,2013,64
Oroville,2014,29
Oroville,2015,18
Oroville,2016,11
Oroville,2017,5
Oroville,2018,12
Oroville,2019,9
Oxnard,2002,1
Oxnard,2003,1
Oxnard,2004,3
Oxnard,2005,3
Oxnard,2006,7
Oxnard,2007,8
Oxnard,2008,7
Oxnard,2009,23
Oxnard,2010,20
Oxnard,2011,54
Oxnard,2012,78
Oxnard,2013,86
Oxnard,2014,62
Oxnard,2015,17
Oxnard,2016,42
Oxnard,2017,46
Oxnard,2018,7
PACHECO,2013,11
PACHECO,2014,9
PACHECO,2015,16
PACHECO,2016,6
PACHECO,2017,6
PACHECO,2018,20
PACHECO,2019,9
PACIFIC GROVE,2013,5
PACIFIC GROVE,2014,27
PACIFIC GROVE,2015,54
PACIFIC GROVE,2016,50
PACIFIC GROVE,2017,29
PACIFIC GROVE,2018,25
PACIFIC GROVE,2019,34
PACIFIC HOUSE,2019,1
PACIFICA,2013,39
PACIFICA,2014,97
PACIFICA,2015,131
PACIFICA,2016,94
PACIFICA,2017,77
PACIFICA,2018,93
PACIFICA,2019,93
PAICINES,2014,1
PAICINES,2015,3
PAICINES,2016,3
PAICINES,2017,2
PAICINES,2018,1
PAICINES,2019,1
PALA,2003,1
PALA,2007,1
PALA,2009,2
PALA,2011,1
PALA,2012,2
PALA,2013,10
PALA,2014,15
PALA,2015,42
PALA,2016,33
PALA,2017,16
PALA,2018,10
PALA,2019,11
PALERMO,2013,1
PALERMO,2014,2
PALERMO,2015,10
PALERMO,2016,4
PALERMO,2017,5
PALERMO,2018,4
PALERMO,2019,7
PALM DESERT,2002,3
PALM DESERT,2003,3
PALM DESERT,2004,3
PALM DESERT,2005,1
PALM DESERT,2006,1
